user_id,action_date,action_name,error_message,device
455292,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
455296,2022-12-01,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",mobile
455318,2022-12-01,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
455321,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
455325,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
455326,2022-12-01,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
455329,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455330,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455339,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455340,2022-12-01,checkout_sql-for-data-science-interviews_completepayment.click.fail,"year field is required",desktop
525324,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
121722,2022-12-01,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
227453,2022-12-01,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
242006,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
263519,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
276346,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
278080,2022-12-01,checkout_coins_completepayment.click.fail,"2070 PayPal Buyer Revoked Pre-Approved Payment Authorization",desktop
291224,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296634,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
302357,2022-12-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
303769,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
321461,2022-12-01,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
327200,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
330675,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
337297,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
349179,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
357139,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
359142,2022-12-01,checkout_annual_completepayment.click.fail,"cvv field is required",mobile
362685,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
366937,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
393366,2022-12-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
394492,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
400491,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
407180,2022-12-01,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
412787,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
418009,2022-12-01,checkout_monthly_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
433431,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
433960,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
436031,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
438133,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
441659,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined. Your request was in live mode, but used a known test card.",desktop
446244,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
446340,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
448142,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
451985,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
4231,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
4629,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
98065,2022-12-02,checkout_annual_completepayment.click.fail,"Chargify token not found",desktop
133768,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
172440,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
186186,2022-12-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
252538,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
258722,2022-12-02,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
262046,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
270993,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
272517,2022-12-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
293829,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
298154,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
300340,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
308966,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
315404,2022-12-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
316518,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
335556,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
338952,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
347751,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
354817,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
359274,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
387209,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
395845,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
397349,2022-12-02,checkout_monthly_completepayment.click.fail,"month field is required",desktop
398530,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
400205,2022-12-02,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
402388,2022-12-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
419427,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
423469,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
439132,2022-12-02,checkout_annual_completepayment.click.fail,"month field is required",desktop
440050,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
440705,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453166,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
454251,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454867,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455287,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455335,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
455348,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455362,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455363,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
455366,2022-12-02,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
455382,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455392,2022-12-02,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
455472,2022-12-02,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
293540,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
321243,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
372102,2022-12-03,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
407386,2022-12-03,checkout_coins_completepayment.click.fail,"Your card has insufficient funds.",mobile
450835,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
230393,2022-12-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
240194,2022-12-04,checkout_monthly_completepayment.click.fail,"month field is required",desktop
392716,2022-12-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
423338,2022-12-04,checkout_coins_completepayment.click.fail,"number field is required",mobile
454057,2022-12-04,checkout_coins_completepayment.click.fail,"number field is required",desktop
455806,2022-12-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
456054,2022-12-05,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
456181,2022-12-05,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
286852,2022-12-05,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
296970,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
343473,2022-12-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
382668,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",mobile
409770,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
444276,2022-12-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
147197,2022-12-06,checkout_monthly_completepayment.click.fail,"cvv field is required",desktop
322483,2022-12-06,checkout_monthly_completepayment.click.fail,"Your card number is incorrect.",desktop
410697,2022-12-06,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
455636,2022-12-06,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
456245,2022-12-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
456249,2022-12-06,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456262,2022-12-06,checkout_data-strategy_completepayment.click.fail,"month field is required",mobile
456370,2022-12-06,checkout_annual_completepayment.click.fail,"year field is required",desktop
456407,2022-12-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"Your card's security code is incorrect.",desktop
455634,2022-12-07,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
456451,2022-12-07,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
456452,2022-12-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
426345,2022-12-07,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
436470,2022-12-07,checkout_monthly_completepayment.click.fail,"number field is required",desktop
296904,2022-12-08,checkout_monthly_completepayment.click.fail,"number field is required",mobile
360857,2022-12-08,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
391777,2022-12-08,checkout_monthly_completepayment.click.fail,"number field is required",desktop
456676,2022-12-08,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456760,2022-12-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
456777,2022-12-08,checkout_monthly_completepayment.click.fail,"year field is required",desktop
455301,2022-12-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
456413,2022-12-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
456968,2022-12-09,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456969,2022-12-09,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
2295,2022-12-09,checkout_annual_completepayment.click.fail,"number field is required",desktop
149325,2022-12-09,checkout_annual_completepayment.click.fail,"number field is required",desktop
264448,2022-12-10,checkout_annual_completepayment.click.fail,"year field is required",desktop
442213,2022-12-10,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
451446,2022-12-10,checkout_coins_completepayment.click.fail,"number field is required",desktop
455904,2022-12-10,checkout_annual_completepayment.click.fail,"number field is required",mobile
457140,2022-12-10,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
457199,2022-12-10,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
457223,2022-12-10,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454781,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
457054,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
457309,2022-12-11,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
125191,2022-12-11,checkout_monthly_completepayment.click.fail,"year field is required",desktop
376670,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
168059,2022-12-12,checkout_annual_completepayment.click.fail,"number field is required",mobile
311800,2022-12-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
313884,2022-12-12,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
289977,2022-12-13,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
401369,2022-12-13,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
405018,2022-12-13,checkout_monthly_completepayment.click.fail,"year field is required",desktop
456934,2022-12-13,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
457598,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
458098,2022-12-14,checkout_coins_completepayment.click.fail,"State field is required",desktop
180288,2022-12-14,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
333566,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
396651,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
394291,2022-12-15,checkout_monthly_completepayment.click.fail,"You have tried too many cards. Please try again in an hour.",mobile
400820,2022-12-15,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
430977,2022-12-15,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
456670,2022-12-15,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
458094,2022-12-15,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
458216,2022-12-15,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
458228,2022-12-15,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
458371,2022-12-15,checkout_monthly_completepayment.click.fail,"year field is required",desktop
453972,2022-12-16,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
457286,2022-12-16,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
180088,2022-12-16,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
250745,2022-12-16,checkout_coins_completepayment.click.fail,"number field is required",desktop
282604,2022-12-16,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
394183,2022-12-16,checkout_monthly_completepayment.click.fail,"year field is required",desktop
435597,2022-12-16,checkout_annual_completepayment.click.fail,"number field is required",desktop
174071,2022-12-17,checkout_annual_completepayment.click.fail,"number field is required",desktop
347335,2022-12-17,checkout_monthly_completepayment.click.fail,"number field is required",desktop
458298,2022-12-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
458557,2022-12-17,checkout_monthly_completepayment.click.fail,"month field is required",desktop
458634,2022-12-17,checkout_monthly_completepayment.click.fail,"month field is required",desktop
458666,2022-12-17,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
458832,2022-12-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
320162,2022-12-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
330058,2022-12-18,checkout_monthly_completepayment.click.fail,"year field is required",desktop
414667,2022-12-18,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
14825,2022-12-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
227778,2022-12-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
255776,2022-12-19,checkout_monthly_completepayment.click.fail,"number field is required",desktop
457787,2022-12-19,checkout_quarterly_completepayment.click.fail,"number field is required",mobile
458153,2022-12-19,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459012,2022-12-19,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
459163,2022-12-20,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459269,2022-12-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
1469,2022-12-20,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
12589,2022-12-20,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
146991,2022-12-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
233588,2022-12-20,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
250850,2022-12-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
254337,2022-12-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
447521,2022-12-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
6657,2022-12-21,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
19784,2022-12-21,checkout_annual_completepayment.click.fail,"year field is required",mobile
221667,2022-12-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
254941,2022-12-21,checkout_annual_completepayment.click.fail,"year field is required",mobile
257384,2022-12-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
258784,2022-12-21,checkout_monthly_completepayment.click.fail,"number field is required",desktop
268113,2022-12-21,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
286363,2022-12-21,checkout_coins_completepayment.click.fail,"Your card was declined.",desktop
291895,2022-12-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
292619,2022-12-21,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
418847,2022-12-21,checkout_quarterly_completepayment.click.fail,"lastName field is required",desktop
458799,2022-12-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
458403,2022-12-22,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459369,2022-12-22,checkout_lifetime_completepayment.click.fail,"year field is required",desktop
459483,2022-12-22,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
459618,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
459733,2022-12-22,checkout_monthly_completepayment.click.fail,"number field is required",mobile
459756,2022-12-22,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459818,2022-12-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
145488,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
149950,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
171311,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
198273,2022-12-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
243847,2022-12-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
280346,2022-12-22,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
312180,2022-12-22,checkout_monthly_completepayment.click.fail,"year field is required",desktop
222389,2022-12-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
398080,2022-12-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
443834,2022-12-23,checkout_monthly_completepayment.click.fail,"number field is required",desktop
265302,2022-12-24,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
311631,2022-12-24,checkout_monthly_completepayment.click.fail,"year field is required",desktop
458727,2022-12-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
460345,2022-12-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
460351,2022-12-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
460376,2022-12-24,checkout_coins_completepayment.click.fail,"number field is required",mobile
460505,2022-12-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
460709,2022-12-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
460948,2022-12-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
203853,2022-12-26,checkout_monthly_completepayment.click.fail,"month field is required",desktop
289370,2022-12-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
393639,2022-12-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
442729,2022-12-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
7034,2022-12-27,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
341098,2022-12-27,checkout_monthly_completepayment.click.fail,"number field is required",desktop
461063,2022-12-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
461248,2022-12-27,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
461484,2022-12-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
247130,2022-12-28,checkout_monthly_completepayment.click.fail,"year field is required",desktop
268616,2022-12-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
368524,2022-12-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
428865,2022-12-28,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
10990,2022-12-29,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
367030,2022-12-29,checkout_monthly_completepayment.click.fail,"year field is required",desktop
458853,2022-12-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
461475,2022-12-29,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
461655,2022-12-29,checkout_data-strategy_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
461076,2022-12-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
461685,2022-12-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
461981,2022-12-30,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462063,2022-12-30,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
460879,2022-12-31,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
461865,2022-12-31,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
185208,2022-12-31,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
273375,2022-12-31,checkout_annual_completepayment.click.fail,"number field is required",desktop
462378,2023-01-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456261,2023-01-02,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
461948,2023-01-02,checkout_monthly_completepayment.click.fail,"firstName field is required",desktop
462281,2023-01-02,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
462514,2023-01-02,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
281685,2023-01-02,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
296690,2023-01-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
408209,2023-01-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
409365,2023-01-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
421010,2023-01-02,checkout_monthly_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
157143,2023-01-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
291012,2023-01-03,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
398805,2023-01-03,checkout_monthly_completepayment.click.fail,"year field is required",desktop
416030,2023-01-03,checkout_monthly_completepayment.click.fail,"year field is required",desktop
425140,2023-01-03,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
462509,2023-01-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
462563,2023-01-03,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
462585,2023-01-03,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462925,2023-01-03,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
457261,2023-01-04,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
462922,2023-01-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
463071,2023-01-04,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
463110,2023-01-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463116,2023-01-04,checkout_monthly_completepayment.click.fail,"year field is required",mobile
172246,2023-01-04,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
277827,2023-01-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
324442,2023-01-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
339665,2023-01-04,checkout_quarterly_completepayment.click.fail,"lastName field is required",desktop
424647,2023-01-04,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
444322,2023-01-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
191240,2023-01-05,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
223865,2023-01-05,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
305842,2023-01-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
403662,2023-01-05,checkout_monthly_completepayment.click.fail,"firstName field is required",desktop
458068,2023-01-05,checkout_quarterly_completepayment.click.fail,"Your card is not supported.",desktop
462159,2023-01-05,checkout_annual_completepayment.click.fail,"year field is required",mobile
462221,2023-01-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462971,2023-01-05,checkout_annual_completepayment.click.fail,"Credit card number: must be a valid credit card number.",desktop
463170,2023-01-05,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
463190,2023-01-05,checkout_monthly_completepayment.click.fail,"number field is required",desktop
463339,2023-01-05,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
463385,2023-01-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
463479,2023-01-05,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
463374,2023-01-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463513,2023-01-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463581,2023-01-06,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
463620,2023-01-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
463640,2023-01-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
362355,2023-01-06,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
222632,2023-01-07,checkout_lifetime_completepayment.click.fail,"number field is required",desktop
363234,2023-01-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
462294,2023-01-07,checkout_monthly_completepayment.click.fail,"number field is required",mobile
462670,2023-01-07,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
462813,2023-01-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
462884,2023-01-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463799,2023-01-07,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
463432,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
463966,2023-01-08,checkout_lifetime_completepayment.click.fail,"year field is required",desktop
464025,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
464068,2023-01-08,checkout_monthly_completepayment.click.fail,"number field is required",desktop
464121,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
4303,2023-01-08,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
120485,2023-01-08,checkout_monthly_completepayment.click.fail,"year field is required",desktop
161426,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
267955,2023-01-08,checkout_annual_completepayment.click.fail,"number field is required",desktop
312347,2023-01-09,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
353669,2023-01-09,checkout_monthly_completepayment.click.fail,"year field is required",desktop
390290,2023-01-09,checkout_monthly_completepayment.click.fail,"number field is required",mobile
223883,2023-01-10,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
328607,2023-01-10,checkout_annual_completepayment.click.fail,"year field is required",mobile
333415,2023-01-10,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
335237,2023-01-10,checkout_monthly_completepayment.click.fail,"year field is required",desktop
458421,2023-01-10,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
461333,2023-01-10,checkout_monthly_completepayment.click.fail,"number field is required",mobile
462720,2023-01-10,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463084,2023-01-10,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463728,2023-01-10,checkout_monthly_completepayment.click.fail,"number field is required",mobile
464480,2023-01-10,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
464665,2023-01-10,checkout_lifetime_completepayment.click.fail,"Your card was declined.",desktop
464638,2023-01-11,checkout_monthly_completepayment.click.fail,"year field is required",desktop
464747,2023-01-11,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",mobile
461955,2023-01-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463832,2023-01-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463897,2023-01-12,checkout_monthly_completepayment.click.fail,"number field is required",desktop
464521,2023-01-12,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
465042,2023-01-12,checkout_annual_completepayment.click.fail,"number field is required",desktop
467650,2023-01-12,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
532656,2023-01-12,checkout_monthly_completepayment.click.fail,"number field is required",desktop
